source,codice,denominazione,categoria,sottocategoria,rito,fase_processuale,termine,giorni,mesi,anni,decorrenza,natura,norma,criticita,classificazione_import,calcolabile_automaticamente,direction,matter_type,term_rule_code,nota_import
pct\data\legal_knowledge_base.full.json,210999,altre ipotesi,Lavoro e previdenza,Procedimenti speciali - ingiunzione,Procedimento monitorio ex artt. 633-656 c.p.c.,notifica,Notifica del decreto ingiuntivo,60,,,Dalla pronuncia del decreto,termine di efficacia,c.p.c. art. 644,Verificare disciplina per notifiche all'estero e casi particolari.,calcolabile_giorni,True,forward,labor,GP_TERM_FDBCC7A998D6,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,210999,altre ipotesi,Lavoro e previdenza,Procedimenti speciali - ingiunzione,Procedimento monitorio ex artt. 633-656 c.p.c.,impugnazione,Opposizione a decreto ingiuntivo,40,,,Dalla notificazione del decreto,termine di impugnazione,c.p.c. artt. 641 e 645,Verificare riduzione/aumento del termine nel decreto e modalità di notificazione.,calcolabile_giorni,True,forward,labor,GP_TERM_B7C5EF8B28EC,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,210999,altre ipotesi,Lavoro e previdenza,Procedimenti speciali - ingiunzione,Procedimento monitorio ex artt. 633-656 c.p.c.,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,labor,GP_TERM_E386990A4223,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,210999,altre ipotesi,Lavoro e previdenza,Procedimenti speciali - ingiunzione,Procedimento monitorio ex artt. 633-656 c.p.c.,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,labor,GP_TERM_A58299DD50FD,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,211001,sequestro conservativo,Lavoro e previdenza,Procedimenti cautelari ante causam,Procedimento cautelare o istruzione preventiva,impugnazione,Reclamo contro provvedimento cautelare,15,,,"Dalla pronuncia in udienza, comunicazione o notificazione del provvedimento",termine di reclamo,c.p.c. art. 669-terdecies,Verificare decorrenza concreta e rito speciale eventualmente prevalente.,calcolabile_giorni,True,forward,labor,GP_TERM_91AB0FDF1B73,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,211001,sequestro conservativo,Lavoro e previdenza,Procedimenti cautelari ante causam,Procedimento cautelare o istruzione preventiva,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,labor,GP_TERM_DF508842376A,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,211001,sequestro conservativo,Lavoro e previdenza,Procedimenti cautelari ante causam,Procedimento cautelare o istruzione preventiva,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,labor,GP_TERM_20A0139AFFF6,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,211002,Sequestro giudiziario ex art. 670 c.p.c.,Lavoro e previdenza,Procedimenti cautelari ante causam,Procedimento cautelare o istruzione preventiva,impugnazione,Reclamo contro provvedimento cautelare,15,,,"Dalla pronuncia in udienza, comunicazione o notificazione del provvedimento",termine di reclamo,c.p.c. art. 669-terdecies,Verificare decorrenza concreta e rito speciale eventualmente prevalente.,calcolabile_giorni,True,forward,labor,GP_TERM_BBB4BD60FDEC,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,211002,Sequestro giudiziario ex art. 670 c.p.c.,Lavoro e previdenza,Procedimenti cautelari ante causam,Procedimento cautelare o istruzione preventiva,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,labor,GP_TERM_C4657D6EA9BF,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,211002,Sequestro giudiziario ex art. 670 c.p.c.,Lavoro e previdenza,Procedimenti cautelari ante causam,Procedimento cautelare o istruzione preventiva,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,labor,GP_TERM_6AD5FE6DA2A7,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,211999,altre ipotesi,Lavoro e previdenza,Procedimenti cautelari ante causam,Procedimento cautelare o istruzione preventiva,impugnazione,Reclamo contro provvedimento cautelare,15,,,"Dalla pronuncia in udienza, comunicazione o notificazione del provvedimento",termine di reclamo,c.p.c. art. 669-terdecies,Verificare decorrenza concreta e rito speciale eventualmente prevalente.,calcolabile_giorni,True,forward,labor,GP_TERM_EDCBBF912016,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,211999,altre ipotesi,Lavoro e previdenza,Procedimenti cautelari ante causam,Procedimento cautelare o istruzione preventiva,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,labor,GP_TERM_FC262A8426FF,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,211999,altre ipotesi,Lavoro e previdenza,Procedimenti cautelari ante causam,Procedimento cautelare o istruzione preventiva,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,labor,GP_TERM_A3CDBFB1FD51,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220002,appalto di manodopera,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Impugnazione stragiudiziale del licenziamento,60,,,Dalla ricezione della comunicazione di licenziamento,decadenza sostanziale,L. 604/1966 art. 6,Applicare solo alle controversie di licenziamento e verificare atti equiparati.,calcolabile_giorni,True,forward,labor,GP_TERM_B27DC17697FC,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220002,appalto di manodopera,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Deposito ricorso o richiesta di conciliazione/arbitrato dopo impugnazione,180,,,Dalla impugnazione stragiudiziale del licenziamento,decadenza processuale,L. 604/1966 art. 6,Applicare solo se il fascicolo è licenziamento o atto soggetto alla stessa disciplina.,calcolabile_giorni,True,forward,labor,GP_TERM_76EECD3DF79C,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220002,appalto di manodopera,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,labor,GP_TERM_0CB16AAFA062,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220002,appalto di manodopera,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,labor,GP_TERM_287142F4C127,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220003,lavoro interinale,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Impugnazione stragiudiziale del licenziamento,60,,,Dalla ricezione della comunicazione di licenziamento,decadenza sostanziale,L. 604/1966 art. 6,Applicare solo alle controversie di licenziamento e verificare atti equiparati.,calcolabile_giorni,True,forward,labor,GP_TERM_A949B143633C,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220003,lavoro interinale,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Deposito ricorso o richiesta di conciliazione/arbitrato dopo impugnazione,180,,,Dalla impugnazione stragiudiziale del licenziamento,decadenza processuale,L. 604/1966 art. 6,Applicare solo se il fascicolo è licenziamento o atto soggetto alla stessa disciplina.,calcolabile_giorni,True,forward,labor,GP_TERM_FB4C6DCF37C2,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220003,lavoro interinale,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,labor,GP_TERM_AE65FD1AA21C,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220003,lavoro interinale,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,labor,GP_TERM_6F9CF8F0F5C9,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220004,avviamento obbligatorio,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Impugnazione stragiudiziale del licenziamento,60,,,Dalla ricezione della comunicazione di licenziamento,decadenza sostanziale,L. 604/1966 art. 6,Applicare solo alle controversie di licenziamento e verificare atti equiparati.,calcolabile_giorni,True,forward,labor,GP_TERM_7C4A53991C08,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220004,avviamento obbligatorio,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Deposito ricorso o richiesta di conciliazione/arbitrato dopo impugnazione,180,,,Dalla impugnazione stragiudiziale del licenziamento,decadenza processuale,L. 604/1966 art. 6,Applicare solo se il fascicolo è licenziamento o atto soggetto alla stessa disciplina.,calcolabile_giorni,True,forward,labor,GP_TERM_4334764407D2,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220004,avviamento obbligatorio,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,labor,GP_TERM_043936FA31C0,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220004,avviamento obbligatorio,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,labor,GP_TERM_E11E22D348B7,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220010,contratto a termine e di formazione e lavoro,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Impugnazione stragiudiziale del licenziamento,60,,,Dalla ricezione della comunicazione di licenziamento,decadenza sostanziale,L. 604/1966 art. 6,Applicare solo alle controversie di licenziamento e verificare atti equiparati.,calcolabile_giorni,True,forward,labor,GP_TERM_B0DE86684D4C,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220010,contratto a termine e di formazione e lavoro,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Deposito ricorso o richiesta di conciliazione/arbitrato dopo impugnazione,180,,,Dalla impugnazione stragiudiziale del licenziamento,decadenza processuale,L. 604/1966 art. 6,Applicare solo se il fascicolo è licenziamento o atto soggetto alla stessa disciplina.,calcolabile_giorni,True,forward,labor,GP_TERM_1ABBD6140068,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220010,contratto a termine e di formazione e lavoro,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,labor,GP_TERM_488E26E1595F,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220010,contratto a termine e di formazione e lavoro,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,labor,GP_TERM_B65EF5E4F5C5,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220011,apprendistato,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Impugnazione stragiudiziale del licenziamento,60,,,Dalla ricezione della comunicazione di licenziamento,decadenza sostanziale,L. 604/1966 art. 6,Applicare solo alle controversie di licenziamento e verificare atti equiparati.,calcolabile_giorni,True,forward,labor,GP_TERM_8C82FFEE5E6E,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220011,apprendistato,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Deposito ricorso o richiesta di conciliazione/arbitrato dopo impugnazione,180,,,Dalla impugnazione stragiudiziale del licenziamento,decadenza processuale,L. 604/1966 art. 6,Applicare solo se il fascicolo è licenziamento o atto soggetto alla stessa disciplina.,calcolabile_giorni,True,forward,labor,GP_TERM_668AC507F688,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220011,apprendistato,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,labor,GP_TERM_8E908CB3BF34,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220011,apprendistato,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,labor,GP_TERM_3CDDA708630D,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220012,patto di prova,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Impugnazione stragiudiziale del licenziamento,60,,,Dalla ricezione della comunicazione di licenziamento,decadenza sostanziale,L. 604/1966 art. 6,Applicare solo alle controversie di licenziamento e verificare atti equiparati.,calcolabile_giorni,True,forward,labor,GP_TERM_CEBAF1E3A55C,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220012,patto di prova,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Deposito ricorso o richiesta di conciliazione/arbitrato dopo impugnazione,180,,,Dalla impugnazione stragiudiziale del licenziamento,decadenza processuale,L. 604/1966 art. 6,Applicare solo se il fascicolo è licenziamento o atto soggetto alla stessa disciplina.,calcolabile_giorni,True,forward,labor,GP_TERM_42E211B36F5B,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220012,patto di prova,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,labor,GP_TERM_060FB8BE5B8D,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220012,patto di prova,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,labor,GP_TERM_54193996B5B4,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220020,categoria e qualifica,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Impugnazione stragiudiziale del licenziamento,60,,,Dalla ricezione della comunicazione di licenziamento,decadenza sostanziale,L. 604/1966 art. 6,Applicare solo alle controversie di licenziamento e verificare atti equiparati.,calcolabile_giorni,True,forward,labor,GP_TERM_D4FE3BE9B6D3,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220020,categoria e qualifica,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Deposito ricorso o richiesta di conciliazione/arbitrato dopo impugnazione,180,,,Dalla impugnazione stragiudiziale del licenziamento,decadenza processuale,L. 604/1966 art. 6,Applicare solo se il fascicolo è licenziamento o atto soggetto alla stessa disciplina.,calcolabile_giorni,True,forward,labor,GP_TERM_E6C764DCAD92,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220020,categoria e qualifica,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,labor,GP_TERM_E881BFEF133C,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220020,categoria e qualifica,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,labor,GP_TERM_637544148289,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220021,mansione e jus variandi,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Impugnazione stragiudiziale del licenziamento,60,,,Dalla ricezione della comunicazione di licenziamento,decadenza sostanziale,L. 604/1966 art. 6,Applicare solo alle controversie di licenziamento e verificare atti equiparati.,calcolabile_giorni,True,forward,labor,GP_TERM_C0CBD5A9DC2F,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220021,mansione e jus variandi,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Deposito ricorso o richiesta di conciliazione/arbitrato dopo impugnazione,180,,,Dalla impugnazione stragiudiziale del licenziamento,decadenza processuale,L. 604/1966 art. 6,Applicare solo se il fascicolo è licenziamento o atto soggetto alla stessa disciplina.,calcolabile_giorni,True,forward,labor,GP_TERM_37BEAE42FDEC,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220021,mansione e jus variandi,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,labor,GP_TERM_BF70E98970BC,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220021,mansione e jus variandi,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,labor,GP_TERM_4B8C5FD69DB7,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220030,trasferimento del lavoratore,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Impugnazione stragiudiziale del licenziamento,60,,,Dalla ricezione della comunicazione di licenziamento,decadenza sostanziale,L. 604/1966 art. 6,Applicare solo alle controversie di licenziamento e verificare atti equiparati.,calcolabile_giorni,True,forward,labor,GP_TERM_81992F5E2BAE,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220030,trasferimento del lavoratore,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Deposito ricorso o richiesta di conciliazione/arbitrato dopo impugnazione,180,,,Dalla impugnazione stragiudiziale del licenziamento,decadenza processuale,L. 604/1966 art. 6,Applicare solo se il fascicolo è licenziamento o atto soggetto alla stessa disciplina.,calcolabile_giorni,True,forward,labor,GP_TERM_4D51A9624BDD,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220030,trasferimento del lavoratore,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,labor,GP_TERM_94FE52C726D6,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220030,trasferimento del lavoratore,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,labor,GP_TERM_55EDF943A134,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220031,trasferimento di azienda,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Impugnazione stragiudiziale del licenziamento,60,,,Dalla ricezione della comunicazione di licenziamento,decadenza sostanziale,L. 604/1966 art. 6,Applicare solo alle controversie di licenziamento e verificare atti equiparati.,calcolabile_giorni,True,forward,labor,GP_TERM_66072A576841,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220031,trasferimento di azienda,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Deposito ricorso o richiesta di conciliazione/arbitrato dopo impugnazione,180,,,Dalla impugnazione stragiudiziale del licenziamento,decadenza processuale,L. 604/1966 art. 6,Applicare solo se il fascicolo è licenziamento o atto soggetto alla stessa disciplina.,calcolabile_giorni,True,forward,labor,GP_TERM_18DE1F559859,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220031,trasferimento di azienda,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,labor,GP_TERM_9931B52A5B89,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220031,trasferimento di azienda,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,labor,GP_TERM_263429BCD3BA,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220040,sanzione disciplinare conservativa,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Impugnazione stragiudiziale del licenziamento,60,,,Dalla ricezione della comunicazione di licenziamento,decadenza sostanziale,L. 604/1966 art. 6,Applicare solo alle controversie di licenziamento e verificare atti equiparati.,calcolabile_giorni,True,forward,labor,GP_TERM_C74C16F80F5A,Importabile come template giorni se evento generatore e' valorizzato.
