codice,denominazione,official_catalog,internal_alias,depositabile,fonti_count,presidi_present,non_bloccante,deposit_rule_present,deposit_contaminated,status,error
400282,Dichiarazione di esecutivita del lodo arbitrale (art. 825 c.p.c.),True,False,True,16,True,True,True,False,ok,
400290,Svincolo indennita L.686/1926 e L.2359/1865,True,False,True,16,True,True,True,False,ok,
400300,Ricevimento e verbalizzazione di dichiarazione giurata,True,False,True,16,True,True,True,False,ok,
400310,Apertura forzata di cassetta di sicurezza (art. 1841 c.c.),True,False,True,16,True,True,True,False,ok,
400320,Ricorso avverso provvedimenti C.R.A. (art. 7 L. 443/85),True,False,True,16,True,True,True,False,ok,
400330,N.O. trapianto tra viventi (art. 2 L. 26.6.1967 n. 458),True,False,True,16,True,True,True,False,ok,
400400,Procedimento disciplinare contro notaio (COLLEGIO),True,False,True,16,True,True,True,False,ok,
400401,Idoneita cauzione notarile (art. 22 L. 16.2.1913 n. 89),True,False,True,16,True,True,True,False,ok,
400402,Nomina interprete per sordomunti (artt. 56 e 57 L. 16.2.1913 n. 89),True,False,True,16,True,True,True,False,ok,
400403,Nomina professionista in luogo dell'OCC,True,False,True,16,True,True,True,False,ok,
400404,Misure protettive e cautelari (risanamento aziendale),True,False,True,17,True,True,True,False,ok,
400405,Autorizzazioni del tribunale (risanamento aziendale),True,False,True,16,True,True,True,False,ok,
400410,"Procedimenti relativi agli ordini professionali (iscrizione, elezione, impugnazione contro provvedimento disciplinare, etc.)",True,False,True,16,True,True,True,False,ok,
400510,"Cancellazione di nome dall'elenco dei protesti (art. 12, L. n. 349/1973)",True,False,True,16,True,True,True,False,ok,
400511,Disposizioni in materia di riabilitazione civile del debitore protestato (art. 17 L. 108/96 - usura),True,False,True,18,True,True,True,False,ok,
400610,Reclamo avverso il rifiuto del conservatore di procedere alla cancellazione di ipoteca (artt. 2888 c.c. e 113 Disp. Att. c.p.c.) (COLLEGIO),True,False,True,16,True,True,True,False,ok,
400710,Impugnazione ex lege sulla privacy (L. n. 675/1996),True,False,True,16,True,True,True,False,ok,
400711,Opposizione al provvedimento del garante per la tutela delle persone e di altri soggetti rispetto al trattamento dei dati personali (art. 29 L. n. 675/1996),True,False,True,16,True,True,True,False,ok,
400801,"Titolo legale per le successioni aperte in Italia riguardanti i depositi iscritti presso la Cassa depositi e prestiti (art. 15, Libro II, T.U. n. 453/1913 come modificato dall'art. 7 L. 6.7.1949 n. 466)",True,False,True,16,True,True,True,False,ok,
400802,Richiesta documentazione per la successione aperta in Italia in titoli del debito pubblico (artt. 14 e 15 L. 12.8.1975 n. 752),True,False,True,16,True,True,True,False,ok,
400902,Opposizione ex. Art. 5 ter L89/2001,True,False,True,17,True,True,True,False,ok,
400999,Altri istituti camerali e di volontaria giurisdizione,True,False,True,16,True,True,True,False,ok,
401001,Notificazione per i pubblici proclami (art.150 cpc),True,False,True,16,True,True,True,False,ok,
401002,Rilascio seconda copia esecutiva (art. 476 cpc),True,False,True,15,True,True,True,False,ok,
401003,Ricerca con modalita' telematiche dei beni da pignorare - Art. 492 bis.,True,False,True,16,True,True,True,False,ok,
406001,Attuazione di sentenze e provvedimenti stranieri e autorizzazione assunzioni rogatorie (artt. 67 e 69 L. n. 218/95),True,False,True,16,True,True,True,False,ok,
406100,Iscrizione albo liquidatori di avaria,True,False,True,16,True,True,True,False,ok,
406200,Sanzioni amministrative comminate dalla Banca d'Italia (art. 145 D.L.vo n. 385/93 - solo Roma),True,False,True,16,True,True,True,False,ok,
406210,Sanzioni amministrative comminate dalla Consob (D.L.vo n. 58/98 - foro regionale),True,False,True,18,True,True,True,False,ok,
406220,"Azioni di nullita`, risarcimento danno e provvedimenti di urgenza legge anti trust (art. 33 L. 287/1990)",True,False,True,17,True,True,True,False,ok,
406300,Dichiarazione di esecutivita di decisioni straniere in materia civile e commerciale (Reg. CE 44/01 e ss. mod. ed int.),True,False,True,16,True,True,True,False,ok,
406301,Esecutorieta lodo arbitrale straniero (Provv. Presidenziale),True,False,True,16,True,True,True,False,ok,
406302,Trasmissione in forma autentica sentenze in forza della convenzione con la Repubblica di S. Marino,True,False,True,16,True,True,True,False,ok,
406303,Dichiarazione di esecutivita' decisioni in materia matrimoniale e di potesta' dei genitori sui figli (Regolamento (CE) n. 1347/2000 del 29 maggio 2000),True,False,True,16,True,True,True,False,ok,
406401,Equa riparazione per violazione del termine ragionevole del processo (L. 89/2001),True,False,True,16,True,True,True,False,ok,
406402,Equa riparazione termine ragionevole processo - nuovo rito,True,False,True,15,True,True,True,False,ok,
406801,"Titolo legale per le successioni aperte in Italia riguardanti i depositi iscritti presso la Cassa depositi e prestiti (art. 15, Libro II, T.U. n. 453/1913 come modificato dall'art. 7 L. 6.7.1949 n. 466)",True,False,True,16,True,True,True,False,ok,
406802,Richiesta documentazione per la successione aperta all'estero in titoli del debito pubblico (artt. 14 e 15 L. 12.8.1975 n. 752),True,False,True,16,True,True,True,False,ok,
406999,Altri istituti di competenza della Corte di Appello in 1^ grado,True,False,True,16,True,True,True,False,ok,
411001,Misure di protezione contro gli abusi familiari (art. 342-bis c.c. e D.L. 154/2001),True,False,True,12,True,True,True,False,ok,
411002,"Ricorso per violenza domestica o di genere ex artt. 473bis.40, 473bis.41, 473bis.42 cpc",True,False,True,16,True,True,True,False,ok,
411003,Reclamo provvedimenti temporanei e urgenti ex art. 473bis.24 c.p.c.,True,False,True,16,True,True,True,False,ok,
411510,Esecutorieta sentenza Sacra Rota nullita di matrimonio - domanda congiunta (L. 121/85),True,False,True,16,True,True,True,False,ok,
411601,Modifica delle condizioni di separazione/divorzio (art. 473-bis.29 c.p.c.),True,False,True,14,True,True,True,False,ok,
411602,Modifica delle condizioni di divorzio,True,False,True,14,True,True,True,False,ok,
411603,Attuazione dei provvedimenti sull'affidamento,True,False,True,16,True,True,True,False,ok,
411610,Attribuzione di quota di pensione e di indennita di fine rapporto lavorativo,True,False,True,18,True,True,True,False,ok,
411620,Adozione di maggiorenni,True,False,True,16,True,True,True,False,ok,
411630,Dichiarazione giudiziale di paternita e maternita naturale -amissibilita,True,False,True,16,True,True,True,False,ok,
411640,Fondo patrimoniale (artt. 167 e ss. c.c.),True,False,True,16,True,True,True,False,ok,
411641,Sostituzione dell'amministratore del patrimonio familiare,True,False,True,16,True,True,True,False,ok,
411650,"Matrimonio (pubblicazioni matrimoniali ex artt. 93 e ss. c.c., nulla osta al matrimonio dello straniero, etc.)",True,False,True,16,True,True,True,False,ok,
411660,Sequestro dei beni del coniuge separato (art. 156 c.c.),True,False,True,17,True,True,True,False,ok,
411670,Fondo solidarietà ex L. 208/2015,True,False,True,17,True,True,True,False,ok,
411671,Separazione consensuale e divorzio congiunto (Cessazione effetti civili),True,False,True,16,True,True,True,False,ok,
411672,Separazione consensuale e divorzio congiunto (Scioglimento matrimonio),True,False,True,16,True,True,True,False,ok,
411673,Modifica delle condizioni di separazione (ricorso congiunto),True,False,True,16,True,True,True,False,ok,
411674,Divorzio congiunto - Cessazione effetti civili,True,False,True,16,True,True,True,False,ok,
411675,Modifica delle condizioni di divorzio (ricorso congiunto),True,False,True,16,True,True,True,False,ok,
411676,Divorzio congiunto - Scioglimento matrimonio,True,False,True,16,True,True,True,False,ok,
411677,Regolamentazione dell'esercizio della responsabilità genitoriale (ricorso congiunto),True,False,True,16,True,True,True,False,ok,
411678,Modifica condizioni regolamentaz. esercizio responsabilità genitoriale (ricorso congiunto),True,False,True,16,True,True,True,False,ok,
411679,Fondo patrimoniale (artt. 167 e ss. c.c.),True,False,True,16,True,True,True,False,ok,
411680,Sostituzione dell'amministratore del patrimonio familiare,True,False,True,16,True,True,True,False,ok,
411681,Stato civile (rettifica del nome e altri atti dello Stato civile),True,False,True,16,True,True,True,False,ok,
411682,Dichiarazione di assenza o di morte presunta (COLLEGIO),True,False,True,16,True,True,True,False,ok,
411683,Adozione di maggiorenni,True,False,True,16,True,True,True,False,ok,
411684,Esecutorieta sentenza Sacra Rota nullita di matrimonio (L. 121/85),True,False,True,16,True,True,True,False,ok,
411685,Accertamento dei requisiti sentenza straniera di divorzio (art. 67 L. 218/95),True,False,True,16,True,True,True,False,ok,
411686,Esecutorieta sentenza Sacra Rota nullita di matrimonio - domanda congiunta,True,False,True,16,True,True,True,False,ok,
411687,"Matrimonio (pubbl.ni matrimoniali ex artt. 93 e ss. cc, nulla osta al matrim.)",True,False,True,16,True,True,True,False,ok,
411688,Istanza per la nomina del curatore speciale del minore,True,False,True,16,True,True,True,False,ok,
411689,Assunzione del cognome del genitore da parte del figlio naturale minorenne (art. 262 Cod. Civ.),True,False,True,16,True,True,True,False,ok,
411703,Accordi ex art. 6 d.l. n.132 del 2014,True,False,True,16,True,True,True,False,ok,
411706,Separazione consensuale,True,False,True,16,True,True,True,False,ok,
411999,Altri istituti di diritto di famiglia (es. mantenimento figli naturali e legittimi),True,False,True,16,True,True,True,False,ok,
412301,"Deprecato (Non Iscrivibile) - Procedimenti per la dichiarazione di adottabilita (artt. 8, 9, 11 e 12 L. n. 184/1983)",True,False,True,16,True,True,True,False,ok,
412302,Deprecato (Non Iscrivibile) - Dichiarazione di disponibilita all'adozione (art. 22 L. n. 184/1983),True,False,True,16,True,True,True,False,ok,
412303,Impugnazione decreto affidamento preadottivo (art. 24 L. n. 184/1983),True,False,True,16,True,True,True,False,ok,
412304,Opposizioni a dichiarazioni di adottabilita (art.17 L. n. 184/1983),True,False,True,16,True,True,True,False,ok,
412305,Adozione in casi particolari (art. 44 lett. a L. n. 184/1983 - vincolo di parentela),True,False,True,16,True,True,True,False,ok,
412306,Adozione in casi particolari (art. 44 lett. b L. n. 184/1983 - figlio adottivo dell'altro coniuge),True,False,True,16,True,True,True,False,ok,
412307,Deprecato (Non Iscrivibile) - Adozione in casi particolari (art. 44 lett. c L. n. 184/1983 - impossibilita affidamento preadottivo),True,False,True,16,True,True,True,False,ok,
412308,Idoneita all'adozione di minori stranieri (art.30 L. n. 184/1983),True,False,True,16,True,True,True,False,ok,
412309,Deprecato (Non Iscrivibile) - Dichiarazioni di efficacia di provvedimenti stranieri in materia di adozione (art.32 L. n. 184/1983),True,False,True,16,True,True,True,False,ok,
412310,Impugnazione sentenza di adozione (art. 26 L. n. 184/1983),True,False,True,16,True,True,True,False,ok,
412311,Adozione in casi particolari (art. 44 lett. d L. n. 184/1983 - impossibilita' affidamento preadottivo),True,False,True,16,True,True,True,False,ok,
412312,Adozione in casi particolari (art. 44 lett. c L. n. 184/1983 - minore orfano e portatore di handicap),True,False,True,16,True,True,True,False,ok,
412313,Procedimento di adozione ex art. 35 co. 2 L. 184/1983 (ratifica adozione estera),True,False,True,16,True,True,True,False,ok,
412314,Procedimento di adozione ex art. 35 co. 4 L. 184/1983 (ratifica adozione estera con affido preadottivo),True,False,True,16,True,True,True,False,ok,
412315,Procedimento di adozione ex art. 36 co. 2 L. 184/1983 (Paesi non Aja),True,False,True,16,True,True,True,False,ok,
412316,Procedimento di adozione ex art. 36 co. 4 L. 184/1983 (cittadini italiani residenti all'estero),True,False,True,16,True,True,True,False,ok,
412317,Revoca dello stato di adottabilita' (Art. 21 L. 184/1983),True,False,True,16,True,True,True,False,ok,
412318,Revoca adozione in casi particolari per fatto dell'adottato (Art. 51 L. n. 184/1983),True,False,True,16,True,True,True,False,ok,
412319,Revoca adozione in casi particolari per fatto dell'adottante (Art. 52 L. n. 184/1983),True,False,True,16,True,True,True,False,ok,
412320,Revoca decreto di idoneita' adozione internazionale (art. 30 co. 4 L. 184/1983),True,False,True,16,True,True,True,False,ok,
412321,Autorizzazione al rilascio degli atti di cui all'art. 28 L. 184/1983,True,False,True,16,True,True,True,False,ok,
412400,Deprecato (Non Iscrivibile) - Affidamento minori,True,False,True,16,True,True,True,False,ok,
412401,Deprecato (Non Iscrivibile) - Regolamentazione della potesta fra genitori (art. 317 bis),True,False,True,16,True,True,True,False,ok,
412420,Deprecato (Non Iscrivibile) - Regolamentazione visite,True,False,True,16,True,True,True,False,ok,
412421,Affidamento minori (ante Riforma Cartabia),True,False,True,16,True,True,True,False,ok,
412501,Ammissione al matrimonio del minore (art.84),True,False,True,16,True,True,True,False,ok,
412502,Deprecato (Non Iscrivibile) - Assunzione del cognome del genitore da parte del figlio naturale minorenne (art.262),True,False,True,16,True,True,True,False,ok,
412503,Deprecato (Non Iscrivibile) - Procedimenti per l'ammissibilita dell'azione di dichiarazione giudiziale di paternità o maternità riguardante minori (art.274) (contenzioso),True,False,True,16,True,True,True,False,ok,
412504,Deprecato (Non Iscrivibile) - Autorizzazione all'impugnazione di riconoscimento di paternita o maternita riguardante minori (artt.74 e 264) (contenzioso),True,False,True,16,True,True,True,False,ok,
412505,"Misure amministrative applicate ai minori (R.D. L.20/7/34 n. 1404, art 25)",True,False,True,16,True,True,True,False,ok,
412506,Costituzione di usufrutto,True,False,True,16,True,True,True,False,ok,
412507,Autorizzazione al riconoscimento (art. 251 Cod. Civ.),True,False,True,16,True,True,True,False,ok,
412601,Interdizione e inabilitazione ex art. 416 Cod. Civ.,True,False,True,16,True,True,True,False,ok,
412701,Autorizzazione per i genitori stranieri all'ingresso o alla permanenza in Italia a seguito del minore (art. 31 co.3 D. Lgs. 286/1998),True,False,True,16,True,True,True,False,ok,
412702,Accertamento dell'età del minore (art. 19-bis D. Lgs 142/2015),True,False,True,16,True,True,True,False,ok,
412999,Altri procedimenti,True,False,True,16,True,True,True,False,ok,
413001,Rappresentanza ed atti di amministrazione straordinaria di beni di figli minori (art. 320 c.c.),True,False,True,16,True,True,True,False,ok,
413002,"Nomina di curatore speciale (artt. 320, ult. comma e 321 c.c., art. 45 Disp. Att. C.C.)",True,False,True,17,True,True,True,False,ok,
413003,Vigilanza del giudice tutelare sull'osservanza delle condizioni stabilite dal Tribunale per l'esercizio della potesta e per l'amministrazione dei beni (art. 337 C.C.),True,False,True,17,True,True,True,False,ok,
413010,Apertura della tutela (art. 343 c.c.),True,False,True,17,True,True,True,False,ok,
413011,Provvedimenti urgenti prima dell'assunzione delle funzioni del tutore o del protutore (art. 361 c.c.),True,False,True,17,True,True,True,False,ok,
413012,Nomina del cancelliere o del notaio per la formazione dell'inventario (art. 363 c.c.),True,False,True,17,True,True,True,False,ok,
413013,Provvedimenti circa l'educazione e l'amministraz di beni del minore ex art. 371 C.C.,True,False,True,16,True,True,True,False,ok,
413014,"Autorizzazioni del giudice tutelare ex artt. 372, 373 e 374 c.c.",True,False,True,17,True,True,True,False,ok,
413015,"Autorizzazioni e pareri del giudice tutelare su atti del curatore dell'emancipato e dell'inabilitato, ex artt. 394, 424 e ss. c.c.",True,False,True,17,True,True,True,False,ok,
413016,Rifiuto del consenso da parte del curatore ex art. 395 c.c.,True,False,True,17,True,True,True,False,ok,
413017,Apertura della Curatela,True,False,True,17,True,True,True,False,ok,
413018,Apertura della Vigilanza sui Minori,True,False,True,16,True,True,True,False,ok,
413020,"Interruzione volontaria di gravidanza di minore (art. 12, L. n. 194/1978)",True,False,True,16,True,True,True,False,ok,
413030,"Affido familiare consensuale (art. 4, L. n. 184/1983)",True,False,True,17,True,True,True,False,ok,
413040,"Autorizzazione al rilascio di documento valido per l'espatrio (art. 3 lett. A-B, L. n. 1185/1967)",True,False,True,15,True,True,True,False,ok,
413050,Trattamento Sanitario Obbligatorio ed amministrazione provvisoria (L. n. 833/1978),True,False,True,17,True,True,True,False,ok,
413061,Apertura amministrazione di sostegno,True,False,True,21,True,True,True,False,ok,
413062,Autorizzazioni del notaio ex art. art. 21 D.Lgs. 149/2022,True,False,True,17,True,True,True,False,ok,
413999,Altri istituti di competenza del giudice tutelare,True,False,True,17,True,True,True,False,ok,
418001,Ottemperanza sentenze TSAP,True,False,True,22,True,True,True,False,ok,
418002,Declaratoria illegittimita' del silenzio della P.A.,True,False,True,22,True,True,True,False,ok,
418099,Altre controversie di competenza del TSAP da trattare in camera di consiglio,True,False,True,22,True,True,True,False,ok,
420300,Accettazione eredità con beneficio di inventario (art. 484 c.c.),True,False,True,13,True,True,True,False,ok,
420301,Nomina del curatore dell'eredita rilasciata ex art. 508 c.c.,True,False,True,16,True,True,True,False,ok,
420302,Nomina del curatore dell'eredità giacente (art. 528 c.c.),True,False,True,12,True,True,True,False,ok,
420303,Autorizzazioni al curatore dell'eredita giacente per gli atti eccedenti l'ordinaria amministrazione (artt. 782 c.p.c. e 530 c.c.),True,False,True,16,True,True,True,False,ok,
420304,Accettazione Esecutore Testamentario,True,False,True,16,True,True,True,False,ok,
420305,Rinuncia Esecutore Testamentario,True,False,True,16,True,True,True,False,ok,
420310,Proroga per la redazione dell'inventario dell'eredita accettata con beneficio di inventario ex art. 485 c.c.,True,False,True,16,True,True,True,False,ok,
420311,Autorizzazione all'alienazione di beni di eredita accettata con beneficio d'inventario (art. 493 c.c.),True,False,True,16,True,True,True,False,ok,
420320,Vendita di beni ereditari beni mobili,True,False,True,15,True,True,True,False,ok,
420321,Vendita di beni ereditari: beni immobili (COLLEGIO),True,False,True,15,True,True,True,False,ok,
420325,Vendita beni ereditari mobili ante accettazione ex art. 460 cc,True,False,True,15,True,True,True,False,ok,
420326,Vendita beni ereditari immobili ante accettazione ex art. 460 cc,True,False,True,15,True,True,True,False,ok,
420330,"Fissazione termini in materia successoria (artt. 749 c.p.c., 481 e 496 c.c.)",True,False,True,16,True,True,True,False,ok,
420331,Apposizione e rimozione sigilli in materia successoria (artt. 752-762 e ss. c.p.c.),True,False,True,16,True,True,True,False,ok,
420332,Nomina dell'ufficiale che procede all'inventario ex art. 769 c.p.c.,True,False,True,16,True,True,True,False,ok,
420340,Rinunzia all'eredità (art. 519 c.c.),True,False,True,12,True,True,True,False,ok,
420999,Altri istituti di volontaria giurisdizione e procedimenti camerali in materia di successioni,True,False,True,16,True,True,True,False,ok,
451301,Decreto di omologa degli atti di societa di capitali,True,False,True,22,True,True,True,False,ok,
451310,"Nomina di liquidatore (artt. 2275, 2450 c.c.)",True,False,True,12,True,True,True,False,ok,
451311,Convocazione di assemblea ex art. 2367 c.c.,True,False,True,12,True,True,True,False,ok,
451312,"Nomina di esperto (artt. 2343, 2440, 2498, 2501 quinquies,2504 novies c.c., etc.)",True,False,True,16,True,True,True,False,ok,
451313,Denunzia ex art. 2409 c.c. (COLLEGIO),True,False,True,12,True,True,True,False,ok,
451314,Nomina del rappresentante comune degli obbligazionisti e dei possessori delle azioni di risparmio (art. 2417 c.c.),True,False,True,16,True,True,True,False,ok,
451320,Riduzione del capitale per perdite (art. 2446 c.c.) (COLLEGIO),True,False,True,16,True,True,True,False,ok,
451330,Ricorso al Giudice del Registro,True,False,True,16,True,True,True,False,ok,
451999,Altri istituti di volontaria giurisdizione e procedimenti camerali in materia di diritto societario,True,False,True,22,True,True,True,False,ok,
452330,Ricorso al giudice del Registro in materia non soggetta al d.l.vo n. 5/2003,True,False,True,22,True,True,True,False,ok,
453301,Decreto di omologa degli atti di societa di capitali (art. 2436 c.c.),True,False,True,21,True,True,True,False,ok,
453312,"Nomina di esperto (artt. 2343, 2343-bis, 2437-ter; 2501-sexies, 2545-undecies c.c., etc.)",True,False,True,22,True,True,True,False,ok,
453314,Nomina del rappresentante comune degli obbligazionisti e dei possessori delle azioni di risparmio (art. 2417 c.c.),True,False,True,22,True,True,True,False,ok,
453315,Nomina del rappresentante comune dei comproprietari di azioni (art. 2347 c.c.) e di quote (art. 2468 c.c.)obbligazionisti e dei possessori delle azioni di risparmio (art. 2417 c.c.),True,False,True,22,True,True,True,False,ok,
453330,Ricorso al giudice del Registro in materia soggetta al d.l.vo n. 5/2003,True,False,True,22,True,True,True,False,ok,
453410,"Nomina e revoca di liquidatore (artt. 2275, 2487 c.c.) plurilaterali",True,False,True,12,True,True,True,False,ok,
453411,Convocazione di assemblea (art. 2367 c.c.) plurilaterali,True,False,True,12,True,True,True,False,ok,
453413,"Denunzia al tribunale (art. 2409, 2545-quinquiesdecies c.c.) plurilaterali",True,False,True,12,True,True,True,False,ok,
453420,"Riduzione del capitale per perdite (art. 2446, 2482-bis c.c.) (COLLEGIO)",True,False,True,22,True,True,True,False,ok,
453421,Approvazione della revoca dei sindaci (art. 2400),True,False,True,22,True,True,True,False,ok,
453422,"Opposizione dei creditori alla riduzione del capitale per recesso del socio (art. 2437-quater c.c.), alla riduzione per esuberanza (artt. 2445, 2482 c.c.), alla costituzione del patrimonio destinato (art. 2447-quater c.c.), alla revoca dell",True,False,True,15,True,True,True,False,ok,
453423,Decreto di accertamento dello scioglimento della societa (art. 2485 c.c.),True,False,True,21,True,True,True,False,ok,
453424,Decreto di cancellazione della societa dal registro delle imprese su istanza dell'autorita competente al rilascio delle autorizzazioni (art. 223 quater att. C.c.),True,False,True,15,True,True,True,False,ok,
453999,Altre materie soggette al procedimento camerale ex artt. 28 e segg. D.l.vo n. 5/2003,True,False,True,22,True,True,True,False,ok,
454001,Ricorso al giudice del Registro ex art. 2190 e 2191 c.c.,True,False,True,17,True,True,True,False,ok,
454002,Ricorso al giudice del Registro ex art. 2189 c.c.,True,False,True,17,True,True,True,False,ok,
455001,Nomina di liquidatore (artt. 2309 c.c.; art. 2315 c.c.),True,False,True,23,True,True,True,False,ok,
455999,Altre materie soggette al procedimento camerale – società di persone,True,False,True,23,True,True,True,False,ok,
471400,Procedure Concorsuali,True,False,True,22,True,True,True,False,ok,
471401,Istanza e ricorso per la dichiarazione di fallimento e relativo reclamo,True,False,True,11,True,True,True,False,ok,
471402,Istanza per estensione di fallimento (art. 147 del R.D. n. 267/1942,True,False,True,22,True,True,True,False,ok,
471403,Accertamento dello stato di insolvenza nella Liquidazione coatta amministrativa o nella Amministrazione straordinaria e relativo reclamo,True,False,True,17,True,True,True,False,ok,
471404,ESDEBITAZIONE DEL DEBITORE INCAPIENTE (CCI),True,False,True,22,True,True,True,False,ok,
471405,LIQUIDAZIONE COATTA AMMINISTRATIVA (CCI),True,False,True,22,True,True,True,False,ok,
471410,Istanza di ammissione alla procedura di Amministrazione controllata e relativo reclamo (artt. 187 del R.D. n. 267/1942),True,False,True,16,True,True,True,False,ok,
471411,Istanza di ammissione alla procedura di Concordato preventivo,True,False,True,11,True,True,True,False,ok,
471412,AMMINISTRAZIONE STRAORDINARIA PRODI BIS (CCI),True,False,True,22,True,True,True,False,ok,
471413,AMMINISTRAZIONE STRAORDINARIA L.166/2004 MARZANO (CCI),True,False,True,22,True,True,True,False,ok,
471414,ACCORDI DI RISTRUTTURAZIONE (CCI),True,False,True,22,True,True,True,False,ok,
471415,CONCORDATO PREVENTIVO OMOLOGATO (CCI),True,False,True,22,True,True,True,False,ok,
471416,LIQUIDAZIONE GIUDIZIALE (CCI),True,False,True,22,True,True,True,False,ok,
471417,RISTRUTTURAZIONE DEI DEBITI (CCI),True,False,True,22,True,True,True,False,ok,
471418,CONCORDATO MINORE (CCI),True,False,True,22,True,True,True,False,ok,
471419,LIQUIDAZIONE CONTROLLATA (CCI),True,False,True,22,True,True,True,False,ok,
471420,Conversione da fallimento in liquidazione coatta amministrativa (COLLEGIO),True,False,True,22,True,True,True,False,ok,
471421,Conversione da fallimento in amministrazione straordinaria (COLLEGIO),True,False,True,22,True,True,True,False,ok,
471422,Conversione da amministrazione straordinaria in fallimento (COLLEGIO),True,False,True,22,True,True,True,False,ok,
471423,Concordato Semplificato,True,False,True,22,True,True,True,False,ok,
471424,Concordato Semplificato CCI,True,False,True,22,True,True,True,False,ok,
471425,Piano di Ristrutturazione Omologato CCI,True,False,True,22,True,True,True,False,ok,
471430,"Procedimento di riabilitazione civile del fallito (art. 142 e ss., R.D. n. 267/1942)",True,False,True,22,True,True,True,False,ok,
471440,Reclamo avverso la chiusura del fallimento (artt. 118 e 119 L.F.),True,False,True,18,True,True,True,False,ok,
471999,Altri istituti di volontaria giurisdizione e procedimenti camerali in materia di fallimento e procedure concorsuali,True,False,True,24,True,True,True,False,ok,
472001,Apposizione sigilli,True,False,True,22,True,True,True,False,ok,
473450,PROCEDIMENTO UNITARIO,True,False,True,16,True,True,True,False,ok,
473451,Ricorso per liquidazione giudiziale,True,False,True,22,True,True,True,False,ok,
473452,Ricorso fissazione termine per deposito proposta cp o accordi,True,False,True,16,True,True,True,False,ok,
473453,Ricorso per ammissione concordato preventivo,True,False,True,22,True,True,True,False,ok,
473454,Ricorso per omologa accordi di ristrutturazione,True,False,True,16,True,True,True,False,ok,
473455,Ricorso per la dichiarazione stato insolvenza (lca),True,False,True,22,True,True,True,False,ok,
473456,Ricorso per la dichiarazione stato insolvenza (asp),True,False,True,22,True,True,True,False,ok,
473457,Ricorso per la dichiarazione stato insolvenza (asm),True,False,True,22,True,True,True,False,ok,
473458,Ricorso ristrutturazione debiti del consumatore,True,False,True,17,True,True,True,False,ok,
473459,Ricorso concordato minore,True,False,True,22,True,True,True,False,ok,
473460,Ricorso liquidazione controllata,True,False,True,22,True,True,True,False,ok,
473461,Ricorso per Omologazione Piano di Ristrutturazione,True,False,True,16,True,True,True,False,ok,
481310,Nomina di liquidatore - Sez. Spec. Impresa,True,False,True,22,True,True,True,False,ok,
481311,Convocazione di assemblea ex art. 2367 c.c.,True,False,True,17,True,True,True,False,ok,
481312,"Nomina di esperto (artt. 2343, 2440, 2498, 2501 quinquies,2504 novies c.c., etc)",True,False,True,17,True,True,True,False,ok,
481313,Denunzia ex art. 2409 c.c.,True,False,True,17,True,True,True,False,ok,
481314,Nomina del rappresentante comune degli obbligazionisti e dei possessori delle az,True,False,True,17,True,True,True,False,ok,
481320,Riduzione del capitale per perdite (art. 2446 c.c.),True,False,True,17,True,True,True,False,ok,
481401,Misure protettive,True,False,True,16,True,True,True,False,ok,
481402,"Nomina esperto ex art. 17, lett. a",True,False,True,16,True,True,True,False,ok,
481403,Liquidazione compensi OCRI,True,False,True,22,True,True,True,False,ok,
481421,Approvazione della revoca dei sindaci (art. 2400),True,False,True,23,True,True,True,False,ok,
481422,"Procedure ex artt. 2437quat,2445,2482,2447quat,2487ter,2500nov,2503 c.c.",True,False,True,17,True,True,True,False,ok,
481423,Decreto di accertamento dello scioglimento della società (art. 2485 c.c.),True,False,True,22,True,True,True,False,ok,
481999,Altre materie soggette al procedimento camerale - Sez. Spec. Impresa,True,False,True,22,True,True,True,False,ok,
490999,Altri procedimenti camerali,True,False,True,16,True,True,True,False,ok,
510001,Espropriazione mobiliare presso il debitore (artt. 513-542 c.p.c.),True,False,True,12,True,True,True,False,ok,
510002,Espropriazione mobiliare presso terzi (post L. 80/2005),True,False,True,16,True,True,True,False,ok,
510011,Conversione del sequestro in pignoramento (mobiliare),True,False,True,13,True,True,True,False,ok,
510012,Espropriazione Mobiliare presso il debitore (CARTABIA),True,False,True,15,True,True,True,False,ok,
510100,Deposito verbale di pagamento a mani dell'Ufficiale Giudiziario,True,False,True,15,True,True,True,False,ok,
511010,"Istanza di rifissazione dello sfratto ex art. 6, L. n. 431/1998",True,False,True,15,True,True,True,False,ok,
511011,"Istanza di decadenza da sospensione dello sfratto ex art. 6, L. n. 431/1998",True,False,True,15,True,True,True,False,ok,
511012,Esecuzione per consegna o rilascio (artt. 605-611 c.p.c.),True,False,True,8,True,True,True,False,ok,
511013,Liquidazione delle spese di esecuzione ex art. 611 c.p.c,True,False,True,16,True,True,True,False,ok,
511100,"Deposito verbale adempimenti dell'Uff. Giudiziario in materia di sfratto o rilascio di immobile o di terreno, di riconsegna di cose mobili e reintegra nel possesso",True,False,True,12,True,True,True,False,ok,
511999,Altre ipotesi,True,False,True,17,True,True,True,False,ok,
512020,Esecuzione forzata di obblighi di fare e di non fare,True,False,True,13,True,True,True,False,ok,
512021,Rimborso spese di esecuzione (art. 614 c.p.c.),True,False,True,15,True,True,True,False,ok,
512022,Ricorso per misure di coercizione indiretta (art. 614-bis),True,False,True,16,True,True,True,False,ok,
